account_id,client_id,account_type,balance
AKB102670,2671,Everyday Deposit,90996.74
AKB102671,2672,Islamic Financing - Basic,143011.35
AKB102672,2673,Savings,116479.24
AKB102673,2674,E-Banking,88293.79
AKB102674,2675,Takaful Insurance Account,69539.89
AKB102675,2676,Agricultural Financing,109883.73
AKB102676,2677,Everyday Deposit,38052.81
AKB102677,2678,Real Estate Financing,223198.91
AKB102678,2679,E-Banking,82894.38
AKB102679,2680,Savings,60946.21
AKB102680,2681,Takaful Insurance Account,147141.11
AKB102681,2682,Student,26515.24
AKB102682,2683,E-Banking,113651.92
AKB102683,2684,Everyday Deposit,82226.8
AKB102684,2685,Islamic Financing - Basic,88755.39
AKB102685,2686,Everyday Deposit,61372.63
AKB102686,2687,Takaful Insurance Account,192265.91
AKB102687,2688,Savings,103888.2
AKB102688,2689,E-Banking,39748.43
AKB102689,2690,Student,41431.73
AKB102690,2691,Savings,60026.85
AKB102691,2692,Student,74669.92
AKB102692,2693,Student,25961.53
AKB102693,2694,Savings,94291.27
AKB102694,2695,Islamic Financing - Basic,118161.33
AKB102695,2696,Student,23957.62
AKB102696,2697,Savings,87973.36
AKB102697,2698,Islamic Financing - Basic,139359.4
AKB102698,2699,Everyday Deposit,35183.32
AKB102699,2700,Savings,35322.49
AKB102700,2701,E-Banking,78722.27
AKB102701,2702,Islamic Financing - Basic,171358.91
AKB102702,2703,Islamic Financing - Basic,193903.02
AKB102703,2704,Real Estate Financing,295766.06
AKB102704,2705,Student,15099.21
AKB102705,2706,Islamic Financing - Advanced,196829.22
AKB102706,2707,Student,26404.46
AKB102707,2708,Real Estate Financing,345568.88
AKB102708,2709,Takaful Insurance Account,255329.16
AKB102709,2710,Takaful Insurance Account,164838.25
AKB102710,2711,Savings,106490.07
AKB102711,2712,Everyday Deposit,83149.38
AKB102712,2713,Takaful Insurance Account,165176.1
AKB102713,2714,Islamic Financing - Advanced,228874.59
AKB102714,2715,Student,20967.24
AKB102715,2716,Everyday Deposit,27237.36
AKB102716,2717,Savings,71494.73
AKB102717,2718,Everyday Deposit,24859.86
AKB102718,2719,Agricultural Financing,83251.63
AKB102719,2720,Savings,125424.93
AKB102720,2721,Takaful Insurance Account,132661.91
AKB102721,2722,Student,13588.29
AKB102722,2723,Takaful Insurance Account,149862.51
AKB102723,2724,Savings,66103.27
AKB102724,2725,Savings,71948.27
AKB102725,2726,Savings,63058.98
AKB102726,2727,Takaful Insurance Account,141003.03
AKB102727,2728,Takaful Insurance Account,123378.62
AKB102728,2729,Everyday Deposit,126234.44
AKB102729,2730,Real Estate Financing,139474.68
AKB102730,2731,E-Banking,27690.26
AKB102731,2732,Investment Account,143562.66
AKB102732,2733,Savings,144083.58
AKB102733,2734,Takaful Insurance Account,137494.05
AKB102734,2735,Takaful Insurance Account,141646.6
AKB102735,2736,Real Estate Financing,191330.41
AKB102736,2737,Takaful Insurance Account,173928.94
AKB102737,2738,Takaful Insurance Account,103963.97
AKB102738,2739,Takaful Insurance Account,86483.55
AKB102739,2740,Takaful Insurance Account,262688.09
AKB102740,2741,Investment Account,225398.99
AKB102741,2742,Investment Account,305557.15
AKB102742,2743,Takaful Insurance Account,184956.03
AKB102743,2744,Takaful Insurance Account,181425.64
AKB102744,2745,Takaful Insurance Account,278981.61
AKB102745,2746,Islamic Financing - Advanced,160729.84
AKB102746,2747,E-Banking,51218.18
AKB102747,2748,Islamic Financing - Advanced,134504.05
AKB102748,2749,Student,22292.93
AKB102749,2750,Everyday Deposit,105422.37
AKB102750,2751,Agricultural Financing,132653.93
AKB102751,2752,Real Estate Financing,259472.03
AKB102752,2753,Savings,75829.84
AKB102753,2754,Investment Account,263995.43
AKB102754,2755,Savings,101760.57
AKB102755,2756,Takaful Insurance Account,107056.67
AKB102756,2757,E-Banking,58316.41
AKB102757,2758,Everyday Deposit,109898.16
AKB102758,2759,Islamic Financing - Basic,106031.68
AKB102759,2760,Takaful Insurance Account,241359.7
AKB102760,2761,Savings,53082.57
AKB102761,2762,Savings,81048.01
AKB102762,2763,Student,20096.81
AKB102763,2764,Investment Account,195508.4
AKB102764,2765,Savings,158243.21
AKB102765,2766,Student,15602.29
AKB102766,2767,Student,17596.75
AKB102767,2768,Savings,114915.85
AKB102768,2769,Islamic Financing - Advanced,288073.76
AKB102769,2770,Investment Account,121834.5
AKB102770,2771,Savings,101192.05
AKB102771,2772,Investment Account,149964.35
AKB102772,2773,E-Banking,103102.84
AKB102773,2774,Savings,101750.63
AKB102774,2775,Everyday Deposit,146406.84
AKB102775,2776,E-Banking,79293.65
AKB102776,2777,Student,23589.4
AKB102777,2778,Savings,50388.98
AKB102778,2779,Savings,71794.58
AKB102779,2780,Student,23857.03
AKB102780,2781,Savings,101433.23
AKB102781,2782,Student,28033.93
AKB102782,2783,Islamic Financing - Advanced,248101.98
AKB102783,2784,Agricultural Financing,98354.47
AKB102784,2785,Islamic Financing - Advanced,277599.54
AKB102785,2786,Savings,58780.67
AKB102786,2787,Everyday Deposit,91482.82
AKB102787,2788,Agricultural Financing,148770.11
AKB102788,2789,Investment Account,231306.51
AKB102789,2790,E-Banking,67536.74
AKB102790,2791,Islamic Financing - Basic,59558.19
AKB102791,2792,Student,15699.97
AKB102792,2793,Investment Account,153422.93
AKB102793,2794,Savings,70107.44
AKB102794,2795,Islamic Financing - Advanced,132659.4
AKB102795,2796,Takaful Insurance Account,182068.26
AKB102796,2797,Student,25161.37
AKB102797,2798,Student,22330.82
AKB102798,2799,Islamic Financing - Advanced,174637.86
AKB102799,2800,Savings,125695.88
AKB102800,2801,Takaful Insurance Account,242154.99
AKB102801,2802,Everyday Deposit,107682.27
AKB102802,2803,Investment Account,247097.64
AKB102803,2804,Savings,116769.35
AKB102804,2805,Investment Account,170365.55
AKB102805,2806,Savings,93766.26
AKB102806,2807,E-Banking,29027.77
AKB102807,2808,Investment Account,206800.49
AKB102808,2809,Takaful Insurance Account,246643.67
AKB102809,2810,Islamic Financing - Basic,200275.72
AKB102810,2811,Everyday Deposit,51096.6
AKB102811,2812,E-Banking,21737.44
AKB102812,2813,Islamic Financing - Basic,105698.67
AKB102813,2814,Real Estate Financing,136593.93
AKB102814,2815,Savings,117092.48
AKB102815,2816,Savings,137030.45
AKB102816,2817,Student,33016.3
AKB102817,2818,Investment Account,151792.58
AKB102818,2819,E-Banking,88081.46
AKB102819,2820,Everyday Deposit,36365.45
AKB102820,2821,Student,11785.29
AKB102821,2822,Savings,55086.37
AKB102822,2823,Takaful Insurance Account,113097.58
AKB102823,2824,Savings,88181.84
AKB102824,2825,Islamic Financing - Advanced,168891.56
AKB102825,2826,Islamic Financing - Advanced,112069.01
AKB102826,2827,Student,26351.39
AKB102827,2828,Student,25974.1
AKB102828,2829,Real Estate Financing,268808.27
AKB102829,2830,Takaful Insurance Account,213253.41
AKB102830,2831,Takaful Insurance Account,172487.0
AKB102831,2832,Takaful Insurance Account,108569.3
AKB102832,2833,E-Banking,100337.11
AKB102833,2834,Takaful Insurance Account,145411.14
AKB102834,2835,Takaful Insurance Account,242433.44
AKB102835,2836,Everyday Deposit,56623.5
AKB102836,2837,Savings,114416.68
AKB102837,2838,Savings,136778.86
AKB102838,2839,Savings,143757.46
AKB102839,2840,Takaful Insurance Account,304806.46
AKB102840,2841,Investment Account,181960.84
AKB102841,2842,E-Banking,89960.49
AKB102842,2843,Islamic Financing - Advanced,214635.64
AKB102843,2844,Savings,119973.75
AKB102844,2845,E-Banking,29394.67
AKB102845,2846,Islamic Financing - Basic,127090.46
AKB102846,2847,Islamic Financing - Basic,72122.08
AKB102847,2848,Savings,66557.76
AKB102848,2849,Real Estate Financing,233399.77
AKB102849,2850,Takaful Insurance Account,190704.72
AKB102850,2851,Savings,100664.09
AKB102851,2852,Real Estate Financing,249695.58
AKB102852,2853,Everyday Deposit,46812.93
AKB102853,2854,Takaful Insurance Account,294005.93
AKB102854,2855,Islamic Financing - Basic,120500.59
AKB102855,2856,Takaful Insurance Account,178737.93
AKB102856,2857,Savings,78466.23
AKB102857,2858,Student,18112.66
AKB102858,2859,Savings,122324.28
AKB102859,2860,Student,25603.8
AKB102860,2861,Takaful Insurance Account,161534.2
AKB102861,2862,Investment Account,170884.83
AKB102862,2863,Takaful Insurance Account,149053.76
AKB102863,2864,Islamic Financing - Basic,98571.63
AKB102864,2865,Savings,82782.39
AKB102865,2866,E-Banking,151404.07
AKB102866,2867,Savings,91926.51
AKB102867,2868,Takaful Insurance Account,90925.63
AKB102868,2869,Everyday Deposit,22836.23
AKB102869,2870,Islamic Financing - Basic,74250.48
AKB102870,2871,Takaful Insurance Account,286562.15
AKB102871,2872,Student,29381.08
AKB102872,2873,Everyday Deposit,99469.4
AKB102873,2874,Savings,64746.86
AKB102874,2875,Islamic Financing - Advanced,132108.23
AKB102875,2876,Investment Account,260968.12
AKB102876,2877,Takaful Insurance Account,151830.3
AKB102877,2878,Takaful Insurance Account,154607.6
AKB102878,2879,Takaful Insurance Account,230423.24
AKB102879,2880,Real Estate Financing,248349.44
AKB102880,2881,Real Estate Financing,147387.09
AKB102881,2882,Student,15643.47
AKB102882,2883,Islamic Financing - Advanced,230981.11
AKB102883,2884,Islamic Financing - Basic,89565.33
AKB102884,2885,Everyday Deposit,51542.67
AKB102885,2886,Savings,59854.18
AKB102886,2887,Student,26970.44
AKB102887,2888,Everyday Deposit,37048.29
AKB102888,2889,Islamic Financing - Advanced,196915.07
AKB102889,2890,Islamic Financing - Basic,189856.44
AKB102890,2891,Savings,101525.31
AKB102891,2892,E-Banking,84224.66
AKB102892,2893,Savings,93386.05
AKB102893,2894,Real Estate Financing,194907.6
AKB102894,2895,Savings,222131.23
AKB102895,2896,Islamic Financing - Advanced,184111.87
AKB102896,2897,Takaful Insurance Account,105540.82
AKB102897,2898,Savings,75658.87
AKB102898,2899,Savings,98244.57
AKB102899,2900,Islamic Financing - Basic,148851.68
AKB102900,2901,Takaful Insurance Account,165273.88
AKB102901,2902,Real Estate Financing,212559.12
AKB102902,2903,Savings,142532.1
AKB102903,2904,Savings,53211.87
AKB102904,2905,Real Estate Financing,203676.35
AKB102905,2906,Savings,103732.69
AKB102906,2907,Islamic Financing - Advanced,147369.34
AKB102907,2908,Islamic Financing - Advanced,134324.87
AKB102908,2909,Savings,154881.77
AKB102909,2910,Investment Account,217329.83
AKB102910,2911,Takaful Insurance Account,262825.13
AKB102911,2912,Islamic Financing - Basic,118849.96
AKB102912,2913,Student,31372.61
AKB102913,2914,Everyday Deposit,55440.4
AKB102914,2915,Islamic Financing - Basic,196199.29
AKB102915,2916,Savings,78217.75
AKB102916,2917,Takaful Insurance Account,139931.95
AKB102917,2918,Real Estate Financing,133689.23
AKB102918,2919,Savings,78148.93
AKB102919,2920,Savings,165586.16
AKB102920,2921,Savings,103817.53
AKB102921,2922,Student,9664.52
AKB102922,2923,Takaful Insurance Account,290781.99
AKB102923,2924,Savings,108871.3
AKB102924,2925,Everyday Deposit,73157.25
AKB102925,2926,Savings,83025.05
AKB102926,2927,Savings,100584.47
AKB102927,2928,Islamic Financing - Basic,135586.44
AKB102928,2929,Student,24707.6
AKB102929,2930,Savings,143708.32
AKB102930,2931,Everyday Deposit,67185.4
AKB102931,2932,Agricultural Financing,163511.74
AKB102932,2933,Everyday Deposit,44753.19
AKB102933,2934,Savings,137817.55
AKB102934,2935,Investment Account,103586.7
AKB102935,2936,E-Banking,104185.83
AKB102936,2937,Savings,115970.66
AKB102937,2938,Investment Account,268457.25
AKB102938,2939,Islamic Financing - Basic,152572.17
AKB102939,2940,Savings,182349.46
AKB102940,2941,Everyday Deposit,22540.47
AKB102941,2942,E-Banking,76938.14
AKB102942,2943,E-Banking,96895.86
AKB102943,2944,Savings,109951.4
AKB102944,2945,Savings,150517.14
AKB102945,2946,Takaful Insurance Account,333885.75
AKB102946,2947,Islamic Financing - Basic,113336.12
AKB102947,2948,Savings,110403.72
AKB102948,2949,Everyday Deposit,83737.67
AKB102949,2950,Agricultural Financing,92978.3
AKB102950,2951,Islamic Financing - Basic,65514.78
AKB102951,2952,Takaful Insurance Account,158964.45
AKB102952,2953,Takaful Insurance Account,177775.41
AKB102953,2954,Savings,77208.07
AKB102954,2955,Savings,52426.0
AKB102955,2956,Student,24290.5
AKB102956,2957,Student,13018.29
AKB102957,2958,Islamic Financing - Advanced,292206.35
AKB102958,2959,Savings,55883.51
AKB102959,2960,Student,20636.47
AKB102960,2961,Takaful Insurance Account,100622.5
AKB102961,2962,Takaful Insurance Account,232539.96
AKB102962,2963,Takaful Insurance Account,169429.53
AKB102963,2964,Savings,123712.88
AKB102964,2965,Savings,111163.34
AKB102965,2966,Islamic Financing - Advanced,115554.96
AKB102966,2967,Investment Account,219477.95
AKB102967,2968,Takaful Insurance Account,116479.48
AKB102968,2969,Takaful Insurance Account,93176.83
AKB102969,2970,Investment Account,305649.85
AKB102970,2971,E-Banking,21216.4
AKB102971,2972,Investment Account,214321.43
AKB102972,2973,Islamic Financing - Basic,95776.63
AKB102973,2974,Takaful Insurance Account,117074.76
AKB102974,2975,Savings,94319.2
AKB102975,2976,Takaful Insurance Account,115218.84
AKB102976,2977,Real Estate Financing,129759.27
AKB102977,2978,Savings,51715.97
AKB102978,2979,Everyday Deposit,16191.49
AKB102979,2980,Everyday Deposit,55176.22
AKB102980,2981,Investment Account,142264.89
AKB102981,2982,Takaful Insurance Account,101602.12
AKB102982,2983,Takaful Insurance Account,147194.65
AKB102983,2984,Islamic Financing - Basic,188047.18
AKB102984,2985,Savings,93418.08
AKB102985,2986,E-Banking,22458.41
AKB102986,2987,Real Estate Financing,147829.46
AKB102987,2988,Investment Account,186391.15
AKB102988,2989,Islamic Financing - Advanced,134443.24
AKB102989,2990,Everyday Deposit,106608.9
AKB102990,2991,Savings,54575.28
AKB102991,2992,Takaful Insurance Account,93787.27
AKB102992,2993,Islamic Financing - Basic,110197.1
AKB102993,2994,Student,20042.95
AKB102994,2995,Everyday Deposit,111111.31
AKB102995,2996,Everyday Deposit,28292.92
AKB102996,2997,Agricultural Financing,76441.28
AKB102997,2998,E-Banking,36992.57
AKB102998,2999,Everyday Deposit,47159.45
AKB102999,3000,Savings,86300.74
